longitude,latitude,Level_0_(pieces/m3),Level_1_(pieces/m3),Level_2p_(pieces/km2)
-84.0,-38.0,-1.2499496141198846e-08,-1.2500955328448154e-08,-5.3424521210017974e-09
-82.0,-38.0,-4.1092507988126165e-09,-4.480437248400467e-09,-0.00017998249943296232
-80.0,-38.0,-0.008783801903171058,-0.008781342854639022,0.5422397106489142
-78.0,-38.0,-27.681436078375384,-27.693507590608572,22.153943050205672
-76.0,-38.0,-29.63958386049941,-29.674246545263834,22.29827365317492
-74.0,-38.0,-0.010808625575231944,-0.010829033601352372,0.00803699215355392
-72.0,-38.0,-0.00012075536104564934,-0.00012089347000251905,2.255379046378813e-05
-70.0,-38.0,-1.632206082329331e-07,-1.6314156490243142e-07,2.1604887030912545e-07
-68.0,-38.0,-8.400322657272097e-13,-8.391930923222684e-13,1.3090652968860524e-12
-66.0,-38.0,-1.7236956818065955e-21,-1.7217776271727924e-21,2.6921813037956394e-21
-64.0,-38.0,4.853914982565591e-26,4.86428129792581e-26,2.223004987624674e-20
-62.0,-38.0,9.001438103802242e-25,9.014050278469648e-25,4.121918976252279e-19
-60.0,-38.0,5.599841847709786e-27,5.603577701171358e-27,2.5639089767056683e-21
-58.0,-38.0,-6.304121404278871e-31,-6.296315355147916e-31,-2.885599321428023e-25
-56.0,-38.0,-2.0250748126260234e-22,-2.0205052540378407e-22,1.6846528860075795e-21
-54.0,-38.0,-2.2877948236539698e-12,-2.283404759024693e-12,1.9045818347940714e-11
-52.0,-38.0,-8.67771833460212e-06,-8.66401213128236e-06,7.270499204306018e-05
-50.0,-38.0,-0.013398220107095814,-0.013384342591343076,0.25522291744935544
-48.0,-38.0,-0.2640700681962467,-0.26390138911430283,17.56223897346548
-46.0,-38.0,-0.13172663430283377,-0.13166768750589225,4.680780822998397
-44.0,-38.0,-0.10852558229264486,-0.10842897607623245,4.527986622310337
-42.0,-38.0,-0.05528517874252274,-0.055255879946022074,8.576819074179582
-40.0,-38.0,-0.03824383289656856,-0.03823523240726062,5.02392522043994
-38.0,-38.0,-0.02437183125856789,-0.024366392826304192,0.1776084825521066
-36.0,-38.0,-0.011261457803956822,-0.011267961238603493,1.1753901550102908
-34.0,-38.0,-3.9958757778148186e-05,-3.996215241696689e-05,0.00374592645284296
-32.0,-38.0,-3.14138954033028e-07,-3.1431298906663826e-07,1.7770627852759902e-05
-30.0,-38.0,-2.6098858396410417e-09,-2.612301855322888e-09,1.284655131253286e-07
-28.0,-38.0,-2.7602496479584252e-12,-2.7690898968489066e-12,5.872564402449125e-10
-26.0,-38.0,-5.996942873580874e-16,-5.990482153939147e-16,6.129733964945488e-14
-24.0,-38.0,-5.0621122172928893e-17,-5.078655357156441e-17,4.064588585759966e-15
-22.0,-38.0,-2.741758346514029e-10,-2.7481252834130213e-10,1.761222632833025e-08
-20.0,-38.0,-6.809166295487811e-06,-6.797886407351099e-06,0.0007908510892832409
-18.0,-38.0,-0.003871693674430977,-0.00386692605213023,1.5896499537865292
-16.0,-38.0,-0.0028781532083971472,-0.0028782297237708414,0.7455155888898046
-14.0,-38.0,-9.704459419752789e-05,-9.703290719665348e-05,0.010305242417555382
-12.0,-38.0,-2.8336146731336745e-07,-2.834711000167435e-07,1.643555415230022e-05
-10.0,-38.0,-9.847821088473508e-10,-9.84714998298924e-10,1.1595373524506455e-07
-8.0,-38.0,-3.1980790826731215e-12,-3.2029028887733085e-12,5.7877792810082e-10
-6.0,-38.0,-6.176008174895708e-11,-6.177562771558823e-11,2.2589032337073394e-09
-4.0,-38.0,-3.199300170842159e-09,-3.206569925580229e-09,1.9920979632696663e-07
-2.0,-38.0,-7.250945172264101e-08,-7.251458069724631e-08,3.907667597520391e-06
0.0,-38.0,-1.5975503032199675e-06,-1.59527553395551e-06,2.410195984750625e-05
2.0,-38.0,-3.190670709715062e-05,-3.188789197893538e-05,0.0027971638267712345
4.0,-38.0,-0.0002554211876344736,-0.00025533424956130697,-0.00018195890932626654
6.0,-38.0,-0.0012537392570793244,-0.00125260731310687,0.16366277992368153
8.0,-38.0,-0.0004871548049105442,-0.0004868260704836343,-0.012112889351914754
10.0,-38.0,-0.00012861359139919483,-0.0001286339718520975,-0.0011528732923972013
12.0,-38.0,-1.4424868876309463e-05,-1.4428041545215757e-05,0.0019482481582204878
14.0,-38.0,-2.206974204638106e-08,-2.2072266677577762e-08,3.4981432469631522e-06
16.0,-38.0,-6.284325220066281e-12,-6.26700084576816e-12,1.1145045523591865e-06
18.0,-38.0,-8.201199913767724e-15,-8.178805134261422e-15,1.4561412085410407e-09
20.0,-38.0,8.971597945287007e-19,8.972122358981375e-19,8.730800734056871e-13
22.0,-38.0,6.936377631436765e-11,6.938445951560519e-11,6.724131559256733e-05
24.0,-38.0,1.7918586593924103e-06,1.792842364772366e-06,1.7385283031078465
26.0,-38.0,1.5611046301003118e-05,1.5623370635109232e-05,15.262954775162585
28.0,-38.0,7.939781189555007e-07,7.936340926923626e-07,1.7051349505655622
30.0,-38.0,7.329026034777203e-09,7.336240820476635e-09,0.01547085134444014
32.0,-38.0,4.4655485066407653e-07,4.4709630715455733e-07,0.9211377295660127
34.0,-38.0,1.1517450177871689e-08,1.1531813225085147e-08,0.02578726672595827
36.0,-38.0,1.3720183765429797e-10,1.3717360141859147e-10,0.00040849685880242213
38.0,-38.0,1.6932030876692944e-10,1.6936790337393926e-10,0.0004777682669389176
40.0,-38.0,1.1082346326140124e-10,1.1055321236674385e-10,0.0002476472755476276
42.0,-38.0,1.355193151823939e-12,1.3530856912933255e-12,3.149830046500785e-06
44.0,-38.0,3.759450308754676e-13,3.7636336256326765e-13,1.1437389589714232e-06
46.0,-38.0,3.1646124147168213e-16,3.1688801379050773e-16,9.629843261278581e-10
48.0,-38.0,8.936468614298409e-23,8.950627862965442e-23,2.7199404962509728e-16
50.0,-38.0,8.465555984613917e-33,8.480966238646751e-33,2.577173948497104e-26
52.0,-38.0,2.690228582963333e-46,2.695760543605853e-46,8.191665441840179e-40
54.0,-38.0,4.472151548418184e-53,4.468434885467275e-53,1.1148871547467483e-46
56.0,-38.0,6.354278988094768e-42,6.349150311281531e-42,1.5840737143100664e-35
58.0,-38.0,3.0287274269579027e-34,3.0263554041600067e-34,7.550296522643586e-28
60.0,-38.0,4.842819100821434e-30,4.839142301130782e-30,1.2072487747859133e-23
62.0,-38.0,2.5976488795084704e-29,2.5957388829165306e-29,6.475505601687572e-23
64.0,-38.0,4.674194645618094e-32,4.6708697496817785e-32,1.1651846060313461e-25
66.0,-38.0,3.1677674234624113e-38,3.164425343878083e-38,7.77255561559624e-32
68.0,-38.0,4.915300541832343e-35,4.89306640642978e-35,1.0484141699421785e-28
70.0,-38.0,2.743467353630882e-34,2.7326066616141814e-34,5.518634481855566e-28
72.0,-38.0,1.2278852816204432e-32,1.2308350263296183e-32,1.6177432888188094e-26
74.0,-38.0,5.444054536193397e-32,5.462506446018066e-32,7.370038242008324e-26
76.0,-38.0,3.999036264587959e-30,4.013879830669195e-30,5.415422764791076e-24
78.0,-38.0,2.6486521870154264e-31,2.652734900103262e-31,3.449103866877171e-25
80.0,-38.0,4.72244834131985e-30,4.727159833948978e-30,5.999974324675461e-24
82.0,-38.0,8.13097203560069e-31,8.17198036343128e-31,1.140444558652509e-24
84.0,-38.0,1.7234716356003501e-31,1.7312606291695374e-31,2.4446705858550813e-25
86.0,-38.0,6.653738313693331e-31,6.638739497855386e-31,1.1141816473151648e-24
88.0,-38.0,3.5107751817548837e-32,3.5072376993752975e-32,5.915217631060132e-26
90.0,-38.0,3.158214931708412e-32,3.157462564631184e-32,5.843865404416989e-26
92.0,-38.0,1.74783414587741e-32,1.749294206855989e-32,2.604369032585153e-26
94.0,-38.0,1.538861591877147e-32,1.5397788512496014e-32,2.2847354453454193e-26
96.0,-38.0,6.597596460977404e-33,6.609980965490088e-33,5.506393074625677e-27
98.0,-38.0,3.657237518669413e-32,3.6485433692476697e-32,3.3462765470912e-26
100.0,-38.0,1.932303188504816e-30,1.928881956758183e-30,1.7912770089744905e-24
102.0,-38.0,4.168544665557916e-28,4.161952191680869e-28,5.948156541404343e-22
104.0,-38.0,1.3830030903798151e-27,1.3814724886367263e-27,1.976869900732119e-21
106.0,-38.0,1.9519242477262052e-28,1.9555509213927816e-28,-4.9742280417384216e-23
108.0,-38.0,7.504598252838737e-26,7.492485931223867e-26,-2.089460415737448e-21
110.0,-38.0,1.7568971863208635e-16,1.7499767615293906e-16,2.9090756859254272e-15
112.0,-38.0,8.905058667123482e-11,8.834871071778758e-11,1.9741500248050015e-09
114.0,-38.0,1.5638548179790672e-05,1.5627550747183357e-05,-0.0001459967890504923
116.0,-38.0,0.23073247916654338,0.23040237539950523,-2.1538088048756316
118.0,-38.0,0.8325726491988532,0.8302580926325707,-7.000219156633534
120.0,-38.0,0.29406752130363323,0.2936705300070762,1458.7931796000937
122.0,-38.0,0.19951925033572365,0.19926104808811573,769.3637846571875
124.0,-38.0,-0.0011804100651225777,-0.001191086147873631,0.1356476055667494
126.0,-38.0,0.0029091236660311326,0.0029615816930453343,-0.00026514333577019986
128.0,-38.0,0.161190439058556,0.1604514389789342,3.7164895363510105e-07
130.0,-38.0,0.000539119087175785,0.0005442930442967064,0.43132433948809545
132.0,-38.0,-1.3795133960005117,-1.3904508253921897,12.112768623542308
134.0,-38.0,-1.3840391083518515,-1.3925946456420704,1938.0468353606939
136.0,-38.0,-22.352678808206036,-22.456157787576643,3285.578507045775
138.0,-38.0,-21.09621303798974,-21.304995535638056,473.3996098055941
140.0,-38.0,-774.3570866414457,-774.1496957954578,8503.361022863042
142.0,-38.0,-181.94479854323208,-182.60855264871998,4020.3050886963465
144.0,-38.0,-31.155264975897325,-31.273011860130083,-58.12037954661173
146.0,-38.0,0.006787381015613339,0.006716762273453206,-0.0389835164589912
148.0,-38.0,-8.702745758071188,-8.76206932284802,-24.927324948963474
150.0,-38.0,-570.2065120677444,-570.1243279166611,7108.109633807391
152.0,-38.0,-32.23586668319513,-32.452160125821706,8901.537599970408
154.0,-38.0,-190.15872150082214,-191.22660935403263,114076.70696477097
156.0,-38.0,62.700372761426834,62.53387468420056,5355.325165145589
158.0,-38.0,-0.574171097174536,-0.5733076852483732,-4.964125494756562
160.0,-38.0,3.669205307640894,3.798263895466633,259.802133132672
162.0,-38.0,0.9742876651428816,1.08559035167049,154.67283274014767
164.0,-38.0,-152.04943564547852,-151.2177310531256,40.66213051602881
166.0,-38.0,-0.8866465635204008,-0.8842009826114277,-2.4690038955223343
168.0,-38.0,-1.4445423716958045e-06,-1.441946490045575e-06,-5.8424567591836705e-06
170.0,-38.0,-7.239031962749913e-16,-7.22890719775908e-16,-3.420782284919069e-15
172.0,-38.0,-5.098980869706948e-21,-5.102303975397051e-21,-1.7203682064130824e-14
174.0,-38.0,-8.994170799397889e-16,-9.00410941628886e-16,-3.0318538562989874e-09
176.0,-38.0,-5.322100031827667e-14,-5.330394517491187e-14,-1.7924178628716572e-07
178.0,-38.0,-1.0564502292411748e-15,-1.0585760144039405e-15,-3.554793434867134e-09
180.0,-38.0,-7.034599001383118e-21,-7.051947124212167e-21,-2.3649050980291174e-14
-180.0,-36.0,1.315786211681617e-50,1.3196296975703136e-50,4.0097020459530024e-44
-178.0,-36.0,1.6441722494676943e-51,1.6494431937650756e-51,5.009175299416655e-45
-176.0,-36.0,6.892129696637871e-56,6.916188009381046e-56,2.0992516508541726e-49
-174.0,-36.0,9.691783716802118e-64,9.72837633908195e-64,2.951256259232659e-57
-172.0,-36.0,4.571914825603202e-75,4.590479790481856e-75,1.3918533649332328e-68
-170.0,-36.0,7.234969303448942e-90,7.266410713409977e-90,2.2020348657420136e-83
-168.0,-36.0,3.8407797173016646e-108,3.8585661317800326e-108,1.1686892335554248e-101
-166.0,-36.0,6.839844850235908e-130,6.8734709096032435e-130,2.080741071350719e-123
-164.0,-36.0,4.086177087636373e-155,4.1074315306411935e-155,1.2427424113343751e-148
-162.0,-36.0,8.188804701520957e-184,8.233737246802287e-184,2.4898707477468e-177
-160.0,-36.0,-5.7542941026669095e-182,-5.8056220860089775e-182,4.2999534626583975e-177
-158.0,-36.0,-2.9927927301934585e-169,-3.020891518359169e-169,2.2356775389552985e-164
-156.0,-36.0,-5.2209726174753046e-160,-5.272512898331295e-160,3.9071657997046215e-155
-154.0,-36.0,-3.046712454153377e-154,-3.078903349102631e-154,2.435434694683592e-149
-152.0,-36.0,-5.493242509568368e-152,-5.48508166223048e-152,1.5149687742316817e-146
-150.0,-36.0,2.9421070300531543e-152,7.236321144524637e-152,6.322620166106764e-146
-148.0,-36.0,4.490005636500713e-154,1.0946734362951984e-153,-9.866898056410586e-148
-146.0,-36.0,2.829317851741877e-159,6.349399369448585e-159,-1.7457235215974125e-152
-144.0,-36.0,6.635659830796031e-168,1.3765674523423218e-167,-6.091457178518376e-161
-142.0,-36.0,-5.216592528938137e-158,-5.208368617565334e-158,-7.156607474832647e-159
-140.0,-36.0,-5.053772080135927e-133,-5.046865862684813e-133,-6.928558631783949e-134
-138.0,-36.0,-1.6424362968709984e-111,-1.6405367224491192e-111,-2.250206347427372e-112
-136.0,-36.0,-1.7906288968003963e-93,-1.788934018783587e-93,-2.4515032852644405e-94
-134.0,-36.0,-6.548890490960149e-79,-6.544067563902242e-79,-8.950089356466878e-80
-132.0,-36.0,-8.035373953010881e-68,-8.031144902097684e-68,-1.0565241030679286e-68
-130.0,-36.0,-3.315765454713739e-60,-3.3147198442913445e-60,1.3833859124911205e-61
-128.0,-36.0,-5.15071110324321e-56,-5.15039860212721e-56,2.75206506379514e-55
-126.0,-36.0,-5.317024604286129e-51,-5.3216200957658745e-51,-3.089873406361179e-50
-124.0,-36.0,-1.0631394517792336e-45,-1.0628322561905215e-45,7.70989741236587e-45
-122.0,-36.0,-1.489515792255282e-42,-1.4874893468966803e-42,5.496561185756614e-42
-120.0,-36.0,-5.249757738834824e-41,-5.24094580417031e-41,9.953717597460466e-40
-118.0,-36.0,-1.0183466981488055e-39,-1.0181513229197076e-39,6.591469140063292e-39
-116.0,-36.0,-2.332648893896114e-37,-2.3307446812568336e-37,-2.4029645203099172e-36
-114.0,-36.0,-1.0669351918943493e-35,-1.0670672088090264e-35,5.309329624088549e-34
-112.0,-36.0,-5.7083963752012465e-33,-5.718055814492953e-33,-6.353041228617999e-31
-110.0,-36.0,-4.529239159932481e-30,-4.4643490844668654e-30,-1.5825857872306833e-27
-108.0,-36.0,-2.1004752236719683e-25,-2.099182149644062e-25,3.833923480459793e-23
-106.0,-36.0,5.156101188138168e-19,5.165653803485909e-19,1.5427018925878492e-15
-104.0,-36.0,1.1357742974111796e-14,1.1372680546062413e-14,3.3979930432237484e-11
-102.0,-36.0,8.391223644767736e-14,8.397750209512713e-14,2.510777312232563e-10
-100.0,-36.0,-9.940959538331616e-16,-9.944135301947004e-16,6.945326203235998e-13
-98.0,-36.0,-9.035217795208082e-12,-9.047112322288314e-12,5.326912711178543e-11
-96.0,-36.0,-6.525864437725164e-09,-6.532751718251484e-09,6.438242912706132e-09
-94.0,-36.0,-4.059676656094345e-07,-4.057212797160603e-07,3.952033534107213e-06
-92.0,-36.0,-1.540654528586584e-05,-1.540206371401806e-05,-2.82001915370689e-07
-90.0,-36.0,-0.0003872625155068628,-0.00038726015037371473,-0.00029924192543014853
-88.0,-36.0,-0.0047508401486649286,-0.0047523143662799375,-0.010911560799640244
-86.0,-36.0,-0.028709437158125718,-0.028728960184894594,0.1991016821158506
-84.0,-36.0,-0.11573170625499468,-0.11573874816128737,-0.051196054374208294
-82.0,-36.0,-0.27034123855304204,-0.27053999415381763,-3.9043201097233315
-80.0,-36.0,-1.112058194334603,-1.1175248224889789,7003.756253110618
-78.0,-36.0,0.2808489367328679,0.28402021412102485,-11632.536986016145
-76.0,-36.0,0.1171989539232764,0.11710891738796445,-711.5092919501665
-74.0,-36.0,-13.459867465845916,-13.464232127404005,1.400520667711877
-72.0,-36.0,-13.56244330713821,-13.567290865793648,7.471187178285696
-70.0,-36.0,-0.07908927920109708,-0.0790504340846702,0.1203511735015441
-68.0,-36.0,-4.7167927951437296e-07,-4.713764586913567e-07,7.365455865158054e-07
-66.0,-36.0,-9.698899457049366e-16,-9.691633787890746e-16,1.5147251585735239e-15
-64.0,-36.0,-6.6926353795590205e-28,-6.686909984532803e-28,1.0450137447219367e-27
-62.0,-36.0,2.8606257463927215e-38,2.8659028805986817e-38,1.3093940778338156e-32
-60.0,-36.0,-1.043834639961821e-39,-1.0420511688069707e-39,-4.781152763919254e-34
-58.0,-36.0,-5.585475738451725e-32,-5.574504824245088e-32,-4.067826834159756e-30
-56.0,-36.0,-1.8806743099669925e-18,-1.8776151139590647e-18,1.5663725039475003e-17
-54.0,-36.0,-2.124654842325309e-08,-2.1219164565142545e-08,1.769980131840945e-07
-52.0,-36.0,-0.08053270895030913,-0.0804561485887375,0.6717735641007138
-50.0,-36.0,-106.25977217353835,-106.19865252734144,1120.9441626632324
-48.0,-36.0,-477.38099310373485,-477.2990037309006,29033.071187546397
-46.0,-36.0,-391.36925406297064,-391.3300100878671,9198.7857502689
-44.0,-36.0,-359.8229068789685,-359.7088586338515,9970.350317177998
-42.0,-36.0,-292.4898685255324,-292.44693731921075,42082.5813966369
-40.0,-36.0,-251.09892157809583,-251.08623722867642,30395.581251888165
-38.0,-36.0,-209.87622264910428,-209.86494872663323,4399.08067848679
-36.0,-36.0,-122.1901194866601,-122.20811825198581,12341.896413327942
-34.0,-36.0,-4.959128120447131,-4.959210738541894,120.7775882246367
-32.0,-36.0,-0.6487786867410159,-0.6489764737263485,42.26772978425798
-30.0,-36.0,-0.02491599398916912,-0.024936003189919405,0.9555581388722868
-28.0,-36.0,-0.0001920709000773883,-0.00019242415379432475,0.043263696776412654
-26.0,-36.0,-1.4501032972351769e-06,-1.4483968753537046e-06,3.928717481817162e-05
-24.0,-36.0,-1.7338452906928954e-08,-1.733362349547934e-08,5.2916774875536324e-06
-22.0,-36.0,-0.00038924831444198257,-0.00038996774279918226,0.029492393506157094
-20.0,-36.0,-1.1195831747339255,-1.1200490278192439,19.120526615378587
-18.0,-36.0,-68.71900424285464,-68.66174469542054,21788.52331841758
-16.0,-36.0,-76.02361976459622,-76.02061661175338,10951.790436439629
-14.0,-36.0,-12.017671538227738,-12.017421359860645,1436.3374082576697
-12.0,-36.0,-0.4643587457046041,-0.4644041020363785,7.406275008960193
-10.0,-36.0,-0.015101508743310534,-0.015106210039242642,2.426737730848374
-8.0,-36.0,-0.00031833894037474936,-0.00031861486243643634,0.05503089344683259
-6.0,-36.0,-0.0028146545931890393,-0.0028151874123577437,0.21422963195834804
-4.0,-36.0,-0.04399002250338329,-0.044053427969104754,0.7817383722663132
-2.0,-36.0,-0.3057737441713671,-0.3058165672459298,20.263782010432053
0.0,-36.0,-1.6964270888582056,-1.6957027976255743,176.5920629899244
2.0,-36.0,-8.798775403213497,-8.796454180446286,890.1322801867142
4.0,-36.0,-26.885538790663574,-26.882001101358433,-125.93783837916673
6.0,-36.0,-55.76756669917937,-55.74514722816017,6231.860490060897
8.0,-36.0,-23.4443326635287,-23.432606673799803,-666.3136398307125
10.0,-36.0,-20.259063636027705,-20.260495699876586,-79.50319814284353
12.0,-36.0,-5.393250924346736,-5.3938491014864525,762.1401796740624
14.0,-36.0,-0.008043681122233165,-0.008043673824473973,2.2460142626295716
16.0,-36.0,-2.213856787525749e-05,-2.209818752614112e-05,3.946635807257054
18.0,-36.0,-2.9022217323815977e-08,-2.89702356342774e-08,0.0051564349919508016
20.0,-36.0,-1.1125143223608224e-14,-1.1103489423701562e-14,3.806873164578064e-09
22.0,-36.0,1.2297063943340983e-07,1.22943939218194e-07,0.11921843344288721
24.0,-36.0,0.0031766845353461996,0.0031767910878632275,3082.4264035276856
26.0,-36.0,0.027997998591019486,0.028005489798908486,27775.704402726635
28.0,-36.0,0.004314961332002609,0.004314664775495792,9470.98146555381
30.0,-36.0,0.00015462962595695563,0.00015473577815177406,320.68066871668975
32.0,-36.0,0.012505134023105059,0.012511835322398673,25775.654728109268
34.0,-36.0,0.00023545405636901458,0.00023566643301886443,646.1410402092987
36.0,-36.0,3.3559270563443417e-05,3.355124238620073e-05,96.64486469604874
38.0,-36.0,4.1944558616254846e-05,4.195039972799003e-05,116.94342251145346
40.0,-36.0,0.00010474111947686759,0.0001046023910445138,234.22825793032234
42.0,-36.0,1.7379307716388139e-06,1.7373560252285339e-06,4.369488991449499
44.0,-36.0,1.5011452497049413e-06,1.5021761464122754e-06,4.567875565247043
46.0,-36.0,1.2636382828951764e-09,1.2648039186268271e-09,0.003846001234641416
48.0,-36.0,3.568356049717378e-16,3.57248892439335e-16,1.0862995609591593e-09
50.0,-36.0,3.380319365032458e-26,3.385031577626246e-26,1.0292809466334206e-19
52.0,-36.0,1.0742155378669616e-39,1.0759663827268127e-39,3.2716166347244416e-33
